bus_id,period,mileage,mileage_bin,replaced,group
26,6,21.957,4,0,3
26,7,25.892,5,0,3
26,8,29.579,5,0,3
26,9,33.397,6,0,3
26,10,37.968,7,0,3
26,11,39.941,7,0,3
26,12,45.033,9,0,3
26,13,49.838,9,0,3
26,14,55.155,11,0,3
26,15,59.398,11,0,3
26,16,64.796,12,0,3
26,17,68.46,13,0,3
26,18,72.692,14,0,3
26,19,78.256,15,0,3
26,20,82.909,16,0,3
26,21,87.22,17,0,3
26,22,90.816,18,0,3
26,23,93.038,18,0,3
26,24,97.031,19,0,3
26,25,100.336,20,0,3
26,26,104.306,20,0,3
26,27,109.317,21,0,3
26,28,114.414,22,0,3
26,29,118.709,23,0,3
26,30,122.837,24,0,3
26,31,126.748,25,0,3
26,32,128.703,25,0,3
26,33,132.32,26,0,3
26,34,135.276,27,0,3
26,35,135.277,27,0,3
26,36,138.63,27,0,3
26,37,143.171,28,0,3
26,38,147.842,29,0,3
26,39,151.043,30,0,3
26,40,155.611,31,0,3
26,41,161.064,32,0,3
26,42,164.778,32,0,3
26,43,168.995,33,0,3
26,44,173.149,34,0,3
26,45,177.132,35,0,3
26,46,178.398,35,0,3
26,47,180.584,36,0,3
26,48,183.263,36,0,3
26,49,184.53,36,0,3
26,50,188.354,37,0,3
26,51,191.997,38,0,3
26,52,195.702,39,0,3
26,53,199.097,39,0,3
26,54,202.369,40,0,3
26,55,206.607,41,0,3
26,56,211.471,42,0,3
26,57,214.511,42,0,3
26,58,218.456,43,0,3
26,59,223.158,44,0,3
26,60,227.018,45,0,3
26,61,231.303,46,0,3
26,62,233.815,46,0,3
26,63,236.675,47,0,3
26,64,241.048,48,0,3
26,65,245.636,49,0,3
26,66,249.16,49,0,3
26,67,252.852,50,0,3
26,68,255.457,51,0,3
26,69,259.517,51,0,3
26,70,261.739,52,0,3
27,1,17.483,3,0,3
27,2,22.717,4,0,3
27,3,25.193,5,0,3
27,4,29.685,5,0,3
27,5,32.767,6,0,3
27,6,36.522,7,0,3
27,7,40.089,8,0,3
27,8,43.076,8,0,3
27,9,46.331,9,0,3
27,10,51.116,10,0,3
27,11,52.424,10,0,3
27,12,57.206,11,0,3
27,13,61.695,12,0,3
27,14,66.427,13,0,3
27,15,68.947,13,0,3
27,16,68.947,13,0,3
27,17,68.947,13,0,3
27,18,70.705,14,0,3
27,19,75.662,15,0,3
27,20,81.555,16,0,3
27,21,86.787,17,0,3
27,22,90.924,18,0,3
27,23,91.962,18,0,3
27,24,97.02,19,0,3
27,25,101.303,20,0,3
27,26,104.683,20,0,3
27,27,108.839,21,0,3
27,28,113.484,22,0,3
27,29,117.041,23,0,3
27,30,119.099,23,0,3
27,31,124.409,24,0,3
27,32,127.832,25,0,3
27,33,132.743,26,0,3
27,34,139.131,27,0,3
27,35,142.709,28,0,3
27,36,147.04,29,0,3
27,37,151.377,30,0,3
27,38,154.603,30,0,3
27,39,157.617,31,0,3
27,40,162.207,32,0,3
27,41,167.82,33,0,3
27,42,171.026,34,0,3
27,43,175.648,35,0,3
27,44,180.011,36,0,3
27,45,183.41,36,0,3
27,46,187.385,37,0,3
27,47,187.69,37,1,3
27,48,187.69,37,0,3
27,49,187.69,37,0,3
27,50,190.349,38,0,3
27,51,191.112,38,0,3
27,52,193.854,38,0,3
27,53,197.538,39,0,3
27,54,201.109,40,0,3
27,55,205.415,41,0,3
27,56,210.18,42,0,3
27,57,212.145,42,0,3
27,58,214.941,42,0,3
27,59,217.301,43,0,3
27,60,221.306,44,0,3
27,61,224.793,44,0,3
27,62,228.443,45,0,3
27,63,233.871,46,0,3
27,64,238.284,47,0,3
27,65,241.997,48,0,3
27,66,245.725,49,0,3
27,67,250.221,50,0,3
27,68,253.336,50,0,3
27,69,257.78,51,0,3
27,70,261.737,52,0,3
28,1,3.083,0,0,3
28,2,8.847,1,0,3
28,3,11.934,2,0,3
28,4,16.177,3,0,3
28,5,19.67,3,0,3
28,6,23.418,4,0,3
28,7,27.399,5,0,3
28,8,31.053,6,0,3
28,9,34.77,6,0,3
28,10,40.358,8,0,3
28,11,42.236,8,0,3
28,12,46.754,9,0,3
28,13,50.773,10,0,3
28,14,55.937,11,0,3
28,15,61.534,12,0,3
28,16,66.489,13,0,3
28,17,70.738,14,0,3
28,18,74.074,14,0,3
28,19,79.141,15,0,3
28,20,84.117,16,0,3
28,21,88.234,17,0,3
28,22,91.51,18,0,3
28,23,96.236,19,0,3
28,24,99.74,19,0,3
28,25,103.064,20,0,3
28,26,108.031,21,0,3
28,27,112.094,22,0,3
28,28,116.651,23,0,3
28,29,120.883,24,0,3
28,30,124.621,24,0,3
28,31,127.439,25,0,3
28,32,128.786,25,0,3
28,33,133.468,26,0,3
28,34,138.326,27,0,3
28,35,141.637,28,0,3
28,36,146.07,29,0,3
28,37,150.24,30,0,3
28,38,153.962,30,0,3
28,39,158.619,31,0,3
28,40,163.027,32,0,3
28,41,167.567,33,0,3
28,42,170.584,34,0,3
28,43,173.864,34,0,3
28,44,178.782,35,0,3
28,45,182.46,36,0,3
28,46,186.331,37,0,3
28,47,189.702,37,0,3
28,48,191.852,38,0,3
28,49,193.878,38,0,3
28,50,196.098,39,0,3
28,51,199.856,39,0,3
28,52,203.9,40,0,3
28,53,207.188,41,0,3
28,54,211.112,42,0,3
28,55,214.628,42,0,3
28,56,218.636,43,0,3
28,57,220.811,44,0,3
28,58,224.259,44,0,3
28,59,228.208,45,0,3
28,60,232.026,46,0,3
28,61,236.096,47,0,3
28,62,238.989,47,0,3
28,63,241.018,48,0,3
28,64,245.543,49,0,3
28,65,248.946,49,0,3
28,66,252.507,50,0,3
28,67,256.166,51,0,3
28,68,260.431,52,0,3
28,69,265.364,53,0,3
28,70,268.512,53,0,3
29,1,19.04,3,0,3
29,2,24.329,4,0,3
29,3,26.793,5,0,3
29,4,31.133,6,0,3
29,5,33.949,6,0,3
29,6,37.876,7,0,3
29,7,40.926,8,0,3
29,8,44.825,8,0,3
29,9,48.406,9,0,3
29,10,53.73,10,0,3
29,11,55.249,11,0,3
29,12,58.426,11,0,3
29,13,63.139,12,0,3
29,14,68.772,13,0,3
29,15,73.348,14,0,3
29,16,78.161,15,0,3
29,17,83.39,16,0,3
29,18,87.586,17,0,3
29,19,93.021,18,0,3
29,20,96.686,19,0,3
29,21,102.282,20,0,3
29,22,107.466,21,0,3
29,23,108.933,21,0,3
29,24,110.968,22,0,3
29,25,114.161,22,0,3
29,26,118.578,23,0,3
29,27,123.051,24,0,3
29,28,126.058,25,0,3
29,29,128.51,25,0,3
29,30,131.827,26,0,3
29,31,135.449,27,0,3
29,32,137.109,27,0,3
29,33,140.266,28,0,3
29,34,144.83,28,0,3
29,35,147.975,29,0,3
29,36,150.131,30,0,3
29,37,154.767,30,0,3
29,38,159.023,31,0,3
29,39,162.472,32,0,3
29,40,162.477,32,0,3
29,41,163.062,32,1,3
29,42,165.794,33,0,3
29,43,169.315,33,0,3
29,44,173.169,34,0,3
29,45,176.575,35,0,3
29,46,179.937,35,0,3
29,47,184.452,36,0,3
29,48,186.691,37,0,3
29,49,190.505,38,0,3
29,50,194.238,38,0,3
29,51,197.534,39,0,3
29,52,201.197,40,0,3
29,53,204.277,40,0,3
29,54,207.999,41,0,3
29,55,212.071,42,0,3
29,56,217.246,43,0,3
29,57,220.165,44,0,3
29,58,223.47,44,0,3
29,59,227.076,45,0,3
29,60,231.082,46,0,3
29,61,234.525,46,0,3
29,62,237.088,47,0,3
29,63,241.566,48,0,3
29,64,245.22,49,0,3
29,65,247.256,49,0,3
29,66,251.272,50,0,3
29,67,255.221,51,0,3
29,68,259.48,51,0,3
29,69,264.413,52,0,3
29,70,268.081,53,0,3
30,1,12.215,2,0,3
30,2,16.038,3,0,3
30,3,19.48,3,0,3
30,4,19.725,3,0,3
30,5,23.113,4,0,3
30,6,25.78,5,0,3
30,7,29.71,5,0,3
30,8,32.951,6,0,3
30,9,36.418,7,0,3
30,10,41.28,8,0,3
30,11,43.005,8,0,3
30,12,47.249,9,0,3
30,13,52.399,10,0,3
30,14,57.289,11,0,3
30,15,62.021,12,0,3
30,16,66.328,13,0,3
30,17,71.868,14,0,3
30,18,75.725,15,0,3
30,19,80.665,16,0,3
30,20,85.541,17,0,3
30,21,91.002,18,0,3
30,22,91.002,18,0,3
30,23,94.627,18,0,3
30,24,99.557,19,0,3
30,25,104.771,20,0,3
30,26,108.056,21,0,3
30,27,112.387,22,0,3
30,28,116.754,23,0,3
30,29,120.384,24,0,3
30,30,123.977,24,0,3
30,31,129.71,25,0,3
30,32,132.368,26,0,3
30,33,136.577,27,0,3
30,34,141.399,28,0,3
30,35,143.272,28,0,3
30,36,146.133,29,0,3
30,37,151.21,30,0,3
30,38,156.428,31,0,3
30,39,161.154,32,0,3
30,40,165.814,33,0,3
30,41,170.865,34,0,3
30,42,174.855,34,0,3
30,43,178.513,35,0,3
30,44,182.547,36,0,3
30,45,186.522,37,0,3
30,46,187.769,37,1,3
30,47,188.785,37,0,3
30,48,191.75,38,0,3
30,49,193.965,38,0,3
30,50,196.988,39,0,3
30,51,204.012,40,0,3
30,52,206.727,41,0,3
30,53,208.375,41,0,3
30,54,212.446,42,0,3
30,55,216.105,43,0,3
30,56,219.009,43,0,3
30,57,221.591,44,0,3
30,58,225.025,45,0,3
30,59,229.4,45,0,3
30,60,232.241,46,0,3
30,61,236.234,47,0,3
30,62,240.588,48,0,3
30,63,245.292,49,0,3
30,64,250.349,50,0,3
30,65,254.377,50,0,3
30,66,256.622,51,0,3
30,67,259.64,51,0,3
30,68,263.951,52,0,3
30,69,267.748,53,0,3
30,70,272.119,54,0,3
31,1,16.878,3,0,3
31,2,19.949,3,0,3
31,3,23.18,4,0,3
31,4,28.862,5,0,3
31,5,33.027,6,0,3
31,6,36.618,7,0,3
31,7,40.237,8,0,3
31,8,43.419,8,0,3
31,9,47.263,9,0,3
31,10,51.793,10,0,3
31,11,53.518,10,0,3
31,12,58.222,11,0,3
31,13,63.239,12,0,3
31,14,68.408,13,0,3
31,15,71.44,14,0,3
31,16,76.468,15,0,3
31,17,79.449,15,0,3
31,18,81.24,16,0,3
31,19,86.554,17,0,3
31,20,91.444,18,0,3
31,21,94.115,18,0,3
31,22,94.72,18,0,3
31,23,99.677,19,0,3
31,24,103.648,20,0,3
31,25,107.111,21,0,3
31,26,111.145,22,0,3
31,27,114.602,22,0,3
31,28,118.609,23,0,3
31,29,122.264,24,0,3
31,30,127.021,25,0,3
31,31,131.743,26,0,3
31,32,134.107,26,0,3
31,33,136.784,27,0,3
31,34,140.877,28,0,3
31,35,144.731,28,0,3
31,36,148.51,29,0,3
31,37,153.566,30,0,3
31,38,158.441,31,0,3
31,39,161.694,32,0,3
31,40,165.182,33,0,3
31,41,171.361,34,0,3
31,42,174.842,34,0,3
31,43,178.496,35,0,3
31,44,182.365,36,0,3
31,45,187.127,37,0,3
31,46,190.826,38,0,3
31,47,194.839,38,0,3
31,48,197.82,39,0,3
31,49,201.162,40,0,3
31,50,204.022,40,0,3
31,51,207.737,41,0,3
31,52,211.845,42,0,3
31,53,214.436,42,0,3
31,54,217.829,43,0,3
31,55,222.26,44,0,3
31,56,225.117,45,0,3
31,57,228.876,45,0,3
31,58,233.967,46,0,3
31,59,238.899,47,0,3
31,60,242.147,48,0,3
31,61,245.915,49,0,3
31,62,249.945,49,0,3
31,63,253.622,50,0,3
31,64,257.054,51,0,3
31,65,261.1,52,0,3
31,66,264.614,52,0,3
31,67,268.267,53,0,3
31,68,271.254,54,0,3
31,69,276.582,55,0,3
31,70,280.802,56,0,3
32,1,17.925,3,0,3
32,2,22.141,4,0,3
32,3,24.805,4,0,3
32,4,30.537,6,0,3
32,5,35.14,7,0,3
32,6,35.14,7,0,3
32,7,35.14,7,0,3
32,8,35.14,7,0,3
32,9,35.14,7,0,3
32,10,35.14,7,0,3
32,11,35.14,7,0,3
32,12,35.14,7,0,3
32,13,35.14,7,0,3
32,14,35.14,7,0,3
32,15,35.14,7,0,3
32,16,35.14,7,0,3
32,17,35.14,7,0,3
32,18,35.14,7,0,3
32,19,35.14,7,0,3
32,20,35.14,7,0,3
32,21,35.14,7,0,3
32,22,35.596,7,0,3
32,23,40.689,8,0,3
32,24,44.485,8,0,3
32,25,47.583,9,0,3
32,26,51.807,10,0,3
32,27,56.362,11,0,3
32,28,61.602,12,0,3
32,29,65.36,13,0,3
32,30,71.327,14,0,3
32,31,77.437,15,0,3
32,32,77.437,15,0,3
32,33,81.834,16,0,3
32,34,86.299,17,0,3
32,35,91.507,18,0,3
32,36,96.879,19,0,3
32,37,101.885,20,0,3
32,38,105.388,21,0,3
32,39,110.469,22,0,3
32,40,114.226,22,0,3
32,41,120.703,24,0,3
32,42,123.82,24,0,3
32,43,128.543,25,0,3
32,44,133.034,26,0,3
32,45,137.121,27,0,3
32,46,141.861,28,0,3
32,47,145.609,29,0,3
32,48,149.009,29,0,3
32,49,151.074,30,0,3
32,50,151.401,30,0,3
32,51,154.513,30,0,3
32,52,160.104,32,0,3
32,53,161.075,32,0,3
32,54,165.275,33,0,3
32,55,168.52,33,0,3
32,56,172.418,34,0,3
32,57,176.482,35,0,3
32,58,180.484,36,0,3
32,59,183.436,36,0,3
32,60,184.308,36,0,3
32,61,189.166,37,0,3
32,62,192.827,38,0,3
32,63,196.619,39,0,3
32,64,200.837,40,0,3
32,65,205.868,41,0,3
32,66,210.399,42,0,3
32,67,215.096,43,0,3
32,68,219.239,43,0,3
32,69,221.149,44,0,3
32,70,224.566,44,0,3
33,1,3.86,0,0,3
33,2,7.426,1,0,3
33,3,10.706,2,0,3
33,4,14.731,2,0,3
33,5,17.823,3,0,3
33,6,21.626,4,0,3
33,7,25.849,5,0,3
33,8,28.92,5,0,3
33,9,32.334,6,0,3
33,10,38.024,7,0,3
33,11,40.141,8,0,3
33,12,45.777,9,0,3
33,13,50.686,10,0,3
33,14,54.491,10,0,3
33,15,57.778,11,0,3
33,16,61.117,12,0,3
33,17,64.601,12,0,3
33,18,69.159,13,0,3
33,19,73.881,14,0,3
33,20,79.201,15,0,3
33,21,84.055,16,0,3
33,22,88.524,17,0,3
33,23,91.231,18,0,3
33,24,96.974,19,0,3
33,25,101.138,20,0,3
33,26,106.167,21,0,3
33,27,111.033,22,0,3
33,28,114.255,22,0,3
33,29,117.635,23,0,3
33,30,121.326,24,0,3
33,31,124.837,24,0,3
33,32,125.643,25,0,3
33,33,125.643,25,1,3
33,34,125.643,25,0,3
33,35,129.71,25,0,3
33,36,133.396,26,0,3
33,37,138.096,27,0,3
33,38,141.351,28,0,3
33,39,145.346,29,0,3
33,40,149.476,29,0,3
33,41,154.465,30,0,3
33,42,157.539,31,0,3
33,43,162.155,32,0,3
33,44,167.151,33,0,3
33,45,170.477,34,0,3
33,46,174.366,34,0,3
33,47,178.333,35,0,3
33,48,181.327,36,0,3
33,49,183.8,36,0,3
33,50,185.376,37,0,3
33,51,188.539,37,0,3
33,52,193.0,38,0,3
33,53,196.382,39,0,3
33,54,199.895,39,0,3
33,55,202.7,40,0,3
33,56,206.57,41,0,3
33,57,210.353,42,0,3
33,58,215.155,43,0,3
33,59,218.473,43,0,3
33,60,221.632,44,0,3
33,61,225.09,45,0,3
33,62,229.539,45,0,3
33,63,234.023,46,0,3
33,64,238.744,47,0,3
33,65,243.486,48,0,3
33,66,247.506,49,0,3
33,67,249.052,49,0,3
33,68,253.036,50,0,3
33,69,258.041,51,0,3
33,70,262.04,52,0,3
34,1,8.364,1,0,3
34,2,13.093,2,0,3
34,3,16.131,3,0,3
34,4,20.09,4,0,3
34,5,23.319,4,0,3
34,6,26.123,5,0,3
34,7,26.123,5,0,3
34,8,26.123,5,0,3
34,9,26.123,5,0,3
34,10,26.123,5,0,3
34,11,26.502,5,0,3
34,12,26.502,5,0,3
34,13,26.554,5,0,3
34,14,26.554,5,0,3
34,15,31.689,6,0,3
34,16,34.923,6,0,3
34,17,40.08,8,0,3
34,18,44.747,8,0,3
34,19,48.196,9,0,3
34,20,52.67,10,0,3
34,21,57.737,11,0,3
34,22,62.508,12,0,3
34,23,69.032,13,0,3
34,24,73.762,14,0,3
34,25,79.483,15,0,3
34,26,85.434,17,0,3
34,27,91.488,18,0,3
34,28,95.523,19,0,3
34,29,97.469,19,0,3
34,30,101.098,20,0,3
34,31,103.778,20,0,3
34,32,106.086,21,0,3
34,33,109.584,21,0,3
34,34,112.891,22,0,3
34,35,117.262,23,0,3
34,36,121.153,24,0,3
34,37,126.318,25,0,3
34,38,130.752,26,0,3
34,39,134.582,26,0,3
34,40,138.785,27,0,3
34,41,144.714,28,0,3
34,42,147.972,29,0,3
34,43,152.802,30,0,3
34,44,156.767,31,0,3
34,45,160.289,32,0,3
34,46,165.255,33,0,3
34,47,168.985,33,0,3
34,48,171.966,34,0,3
34,49,174.061,34,0,3
34,50,177.2,35,0,3
34,51,179.115,35,0,3
34,52,182.965,36,0,3
34,53,187.135,37,0,3
34,54,190.757,38,0,3
34,55,190.757,38,0,3
34,56,192.574,38,0,3
34,57,195.574,39,0,3
34,58,198.167,39,0,3
34,59,203.388,40,0,3
34,60,205.867,41,0,3
34,61,209.204,41,0,3
34,62,214.555,42,0,3
34,63,218.37,43,0,3
34,64,222.338,44,0,3
34,65,226.163,45,0,3
34,66,230.985,46,0,3
34,67,234.651,46,0,3
34,68,237.548,47,0,3
34,69,241.099,48,0,3
34,70,245.583,49,0,3
35,1,23.57,4,0,3
35,2,29.927,5,0,3
35,3,32.602,6,0,3
35,4,36.217,7,0,3
35,5,38.721,7,0,3
35,6,38.721,7,0,3
35,7,38.721,7,0,3
35,8,38.721,7,0,3
35,9,41.805,8,0,3
35,10,46.085,9,0,3
35,11,47.591,9,0,3
35,12,53.318,10,0,3
35,13,59.214,11,0,3
35,14,64.65,12,0,3
35,15,69.356,13,0,3
35,16,74.648,14,0,3
35,17,78.786,15,0,3
35,18,82.652,16,0,3
35,19,88.084,17,0,3
35,20,91.049,18,0,3
35,21,96.403,19,0,3
35,22,100.402,20,0,3
35,23,105.907,21,0,3
35,24,110.01,22,0,3
35,25,114.767,22,0,3
35,26,118.007,23,0,3
35,27,118.387,23,0,3
35,28,121.246,24,0,3
35,29,123.079,24,0,3
35,30,127.081,25,0,3
35,31,131.921,26,0,3
35,32,133.945,26,0,3
35,33,137.623,27,0,3
35,34,142.244,28,0,3
35,35,143.206,28,0,3
35,36,143.206,28,0,3
35,37,143.206,28,0,3
35,38,143.206,28,0,3
35,39,146.627,29,0,3
35,40,150.423,30,0,3
35,41,156.289,31,0,3
35,42,159.816,31,0,3
35,43,163.752,32,0,3
35,44,166.89,33,0,3
35,45,170.461,34,0,3
35,46,174.771,34,0,3
35,47,177.416,35,0,3
35,48,179.825,35,0,3
35,49,182.952,36,0,3
35,50,185.723,37,0,3
35,51,188.994,37,0,3
35,52,192.699,38,0,3
35,53,196.362,39,0,3
35,54,201.005,40,0,3
35,55,208.956,41,0,3
35,56,212.865,42,0,3
35,57,216.416,43,0,3
35,58,220.038,44,0,3
35,59,224.982,44,0,3
35,60,227.391,45,0,3
35,61,231.803,46,0,3
35,62,235.906,47,0,3
35,63,240.008,48,0,3
35,64,244.763,48,0,3
35,65,249.503,49,0,3
35,66,253.507,50,0,3
35,67,256.882,51,0,3
35,68,261.467,52,0,3
35,69,265.412,53,0,3
35,70,267.988,53,0,3
36,1,21.487,4,0,3
36,2,26.58,5,0,3
36,3,30.144,6,0,3
36,4,33.854,6,0,3
36,5,36.7,7,0,3
36,6,36.7,7,0,3
36,7,37.674,7,0,3
36,8,41.673,8,0,3
36,9,45.002,9,0,3
36,10,49.959,9,0,3
36,11,51.637,10,0,3
36,12,56.788,11,0,3
36,13,61.421,12,0,3
36,14,66.045,13,0,3
36,15,70.878,14,0,3
36,16,75.1,15,0,3
36,17,79.1,15,0,3
36,18,83.081,16,0,3
36,19,87.32,17,0,3
36,20,87.32,17,0,3
36,21,87.32,17,0,3
36,22,87.32,17,0,3
36,23,87.32,17,0,3
36,24,87.32,17,0,3
36,25,87.32,17,0,3
36,26,87.321,17,0,3
36,27,91.111,18,0,3
36,28,96.78,19,0,3
36,29,101.751,20,0,3
36,30,107.075,21,0,3
36,31,110.083,22,0,3
36,32,112.36,22,0,3
36,33,115.135,23,0,3
36,34,118.694,23,0,3
36,35,120.331,24,0,3
36,36,120.331,24,0,3
36,37,123.289,24,0,3
36,38,127.612,25,0,3
36,39,130.992,26,0,3
36,40,136.115,27,0,3
36,41,141.994,28,0,3
36,42,144.815,28,0,3
36,43,148.469,29,0,3
36,44,152.72,30,0,3
36,45,156.952,31,0,3
36,46,160.098,32,0,3
36,47,164.673,32,0,3
36,48,166.447,33,0,3
36,49,169.099,33,0,3
36,50,172.55,34,0,3
36,51,175.482,35,0,3
36,52,179.882,35,0,3
36,53,183.444,36,0,3
36,54,188.299,37,0,3
36,55,191.813,38,0,3
36,56,196.343,39,0,3
36,57,201.06,40,0,3
36,58,204.115,40,0,3
36,59,209.18,41,0,3
36,60,212.779,42,0,3
36,61,215.454,43,0,3
36,62,219.004,43,0,3
36,63,222.999,44,0,3
36,64,228.159,45,0,3
36,65,232.232,46,0,3
36,66,235.965,47,0,3
36,67,239.947,47,0,3
36,68,243.32,48,0,3
36,69,247.091,49,0,3
36,70,250.691,50,0,3
37,1,4.701,0,0,3
37,2,8.316,1,0,3
37,3,11.508,2,0,3
37,4,15.312,3,0,3
37,5,18.995,3,0,3
37,6,22.559,4,0,3
37,7,26.611,5,0,3
37,8,29.594,5,0,3
37,9,33.024,6,0,3
37,10,37.731,7,0,3
37,11,39.577,7,0,3
37,12,44.974,8,0,3
37,13,49.252,9,0,3
37,14,53.695,10,0,3
37,15,57.979,11,0,3
37,16,63.096,12,0,3
37,17,67.533,13,0,3
37,18,71.454,14,0,3
37,19,76.28,15,0,3
37,20,80.24,16,0,3
37,21,80.844,16,0,3
37,22,86.805,17,0,3
37,23,91.804,18,0,3
37,24,96.762,19,0,3
37,25,99.412,19,0,3
37,26,104.448,20,0,3
37,27,108.533,21,0,3
37,28,113.665,22,0,3
37,29,117.283,23,0,3
37,30,121.083,24,0,3
37,31,124.434,24,0,3
37,32,127.135,25,0,3
37,33,130.881,26,0,3
37,34,134.833,26,0,3
37,35,139.709,27,0,3
37,36,144.439,28,0,3
37,37,149.059,29,0,3
37,38,152.052,30,0,3
37,39,157.339,31,0,3
37,40,162.138,32,0,3
37,41,166.8,33,0,3
37,42,169.078,33,0,3
37,43,171.422,34,0,3
37,44,174.833,34,0,3
37,45,178.789,35,0,3
37,46,183.162,36,0,3
37,47,188.634,37,0,3
37,48,191.072,38,0,3
37,49,194.201,38,0,3
37,50,197.159,39,0,3
37,51,200.815,40,0,3
37,52,203.511,40,0,3
37,53,206.524,41,0,3
37,54,210.696,42,0,3
37,55,212.701,42,0,3
37,56,217.527,43,0,3
37,57,220.618,44,0,3
37,58,223.247,44,0,3
37,59,227.218,45,0,3
37,60,230.384,46,0,3
37,61,233.369,46,0,3
37,62,235.879,47,0,3
37,63,240.589,48,0,3
37,64,245.998,49,0,3
37,65,248.828,49,0,3
37,66,253.877,50,0,3
37,67,258.318,51,0,3
37,68,262.148,52,0,3
37,69,266.601,53,0,3
37,70,269.104,53,0,3
38,1,8.577,1,0,3
38,2,13.521,2,0,3
38,3,15.749,3,0,3
38,4,20.455,4,0,3
38,5,23.812,4,0,3
38,6,27.821,5,0,3
38,7,31.12,6,0,3
38,8,33.983,6,0,3
38,9,36.769,7,0,3
38,10,40.887,8,0,3
38,11,43.121,8,0,3
38,12,47.687,9,0,3
38,13,52.303,10,0,3
38,14,57.321,11,0,3
38,15,62.137,12,0,3
38,16,68.034,13,0,3
38,17,72.212,14,0,3
38,18,73.554,14,0,3
38,19,73.852,14,0,3
38,20,78.494,15,0,3
38,21,84.037,16,0,3
38,22,88.398,17,0,3
38,23,94.314,18,0,3
38,24,98.877,19,0,3
38,25,104.166,20,0,3
38,26,108.369,21,0,3
38,27,112.376,22,0,3
38,28,117.401,23,0,3
38,29,122.062,24,0,3
38,30,125.767,25,0,3
38,31,131.707,26,0,3
38,32,132.615,26,0,3
38,33,137.52,27,0,3
38,34,141.526,28,0,3
38,35,144.959,28,0,3
38,36,148.587,29,0,3
38,37,152.033,30,0,3
38,38,156.128,31,0,3
38,39,159.847,31,0,3
38,40,164.584,32,0,3
38,41,170.308,34,0,3
38,42,173.194,34,0,3
38,43,177.458,35,0,3
38,44,180.738,36,0,3
38,45,183.867,36,0,3
38,46,187.358,37,0,3
38,47,191.192,38,0,3
38,48,193.998,38,0,3
38,49,196.995,39,0,3
38,50,199.956,39,0,3
38,51,202.856,40,0,3
38,52,206.695,41,0,3
38,53,209.355,41,0,3
38,54,214.469,42,0,3
38,55,218.452,43,0,3
38,56,221.927,44,0,3
38,57,226.926,45,0,3
38,58,231.537,46,0,3
38,59,234.951,46,0,3
38,60,236.571,47,0,3
38,61,239.794,47,0,3
38,62,242.241,48,0,3
38,63,245.026,49,0,3
38,64,246.425,49,0,3
38,65,250.119,50,1,3
38,66,251.416,50,0,3
38,67,255.666,51,0,3
38,68,259.238,51,0,3
38,69,263.997,52,0,3
38,70,267.956,53,0,3
39,1,15.557,3,0,3
39,2,20.296,4,0,3
39,3,23.762,4,0,3
39,4,27.789,5,0,3
39,5,31.388,6,0,3
39,6,34.709,6,0,3
39,7,38.818,7,0,3
39,8,42.454,8,0,3
39,9,45.822,9,0,3
39,10,50.216,10,0,3
39,11,52.44,10,0,3
39,12,55.419,11,0,3
39,13,55.419,11,0,3
39,14,61.046,12,0,3
39,15,63.652,12,0,3
39,16,65.284,13,0,3
39,17,69.583,13,0,3
39,18,74.679,14,0,3
39,19,80.145,16,0,3
39,20,84.124,16,0,3
39,21,87.514,17,0,3
39,22,87.514,17,0,3
39,23,87.514,17,0,3
39,24,88.205,17,0,3
39,25,92.65,18,0,3
39,26,96.098,19,0,3
39,27,101.068,20,0,3
39,28,105.049,21,0,3
39,29,108.222,21,0,3
39,30,110.596,22,0,3
39,31,114.102,22,0,3
39,32,116.747,23,0,3
39,33,119.192,23,0,3
39,34,123.15,24,0,3
39,35,127.186,25,0,3
39,36,129.588,25,0,3
39,37,133.429,26,0,3
39,38,137.567,27,0,3
39,39,142.474,28,0,3
39,40,147.063,29,0,3
39,41,151.158,30,0,3
39,42,153.708,30,0,3
39,43,157.507,31,0,3
39,44,162.692,32,0,3
39,45,166.031,33,0,3
39,46,169.901,33,0,3
39,47,172.871,34,0,3
39,48,175.672,35,0,3
39,49,176.827,35,0,3
39,50,179.056,35,0,3
39,51,181.659,36,0,3
39,52,184.59,36,0,3
39,53,188.134,37,0,3
39,54,191.1,38,0,3
39,55,195.297,39,0,3
39,56,199.821,39,0,3
39,57,203.33,40,0,3
39,58,206.828,41,0,3
39,59,211.436,42,0,3
39,60,214.331,42,0,3
39,61,217.238,43,0,3
39,62,221.906,44,0,3
39,63,225.564,45,0,3
39,64,229.57,45,0,3
39,65,233.65,46,0,3
39,66,235.119,47,0,3
39,67,236.549,47,0,3
39,68,239.837,47,0,3
39,69,244.393,48,0,3
39,70,247.517,49,0,3
40,1,10.105,2,0,3
40,2,14.523,2,0,3
40,3,16.873,3,0,3
40,4,20.305,4,0,3
40,5,20.305,4,0,3
40,6,20.305,4,0,3
40,7,20.305,4,0,3
40,8,23.674,4,0,3
40,9,27.527,5,0,3
40,10,32.114,6,0,3
40,11,33.572,6,0,3
40,12,37.5,7,0,3
40,13,41.887,8,0,3
40,14,45.513,9,0,3
40,15,49.63,9,0,3
40,16,54.637,10,0,3
40,17,56.32,11,0,3
40,18,56.32,11,0,3
40,19,56.32,11,0,3
40,20,56.32,11,0,3
40,21,58.635,11,0,3
40,22,61.264,12,0,3
40,23,65.714,13,0,3
