bus_id,period,mileage,mileage_bin,replaced,group
9,37,0.0,0,0,1
9,38,5.0,1,0,1
9,39,10.0,2,0,1
9,40,10.0,2,0,1
9,41,10.0,2,0,1
9,42,10.0,2,0,1
9,43,10.0,2,0,1
9,44,10.0,2,0,1
9,45,10.0,2,0,1
9,46,10.0,2,0,1
9,47,15.0,3,0,1
9,48,20.0,4,0,1
9,49,25.0,5,0,1
9,50,25.0,5,0,1
9,51,30.0,6,0,1
9,52,35.0,7,0,1
9,53,35.0,7,0,1
9,54,40.0,8,0,1
9,55,40.0,8,1,1
9,56,0.0,0,0,1
9,57,0.0,0,0,1
9,58,5.0,1,0,1
9,59,10.0,2,0,1
9,60,10.0,2,0,1
9,61,10.0,2,0,1
9,62,10.0,2,0,1
9,63,15.0,3,0,1
9,64,20.0,4,0,1
9,65,25.0,5,0,1
9,66,30.0,6,0,1
9,67,30.0,6,0,1
9,68,40.0,8,0,1
9,69,40.0,8,0,1
9,70,45.0,9,0,1
9,71,50.0,10,0,1
9,72,55.0,11,1,1
9,73,0.0,0,0,1
9,74,5.0,1,0,1
9,75,10.0,2,0,1
9,76,15.0,3,0,1
9,77,20.0,4,0,1
9,78,25.0,5,0,1
9,79,25.0,5,1,1
9,80,0.0,0,0,1
9,81,5.0,1,0,1
9,82,10.0,2,0,1
9,83,10.0,2,0,1
9,84,10.0,2,0,1
9,85,10.0,2,0,1
9,86,15.0,3,0,1
9,87,20.0,4,0,1
9,88,25.0,5,0,1
9,89,25.0,5,0,1
9,90,30.0,6,0,1
9,91,30.0,6,0,1
9,92,30.0,6,0,1
9,93,35.0,7,0,1
9,94,40.0,8,0,1
9,95,40.0,8,0,1
9,96,45.0,9,0,1
9,97,50.0,10,0,1
9,98,50.0,10,0,1
9,99,55.0,11,0,1
9,100,60.0,12,0,1
9,101,65.0,13,0,1
9,102,65.0,13,0,1
9,103,70.0,14,0,1
9,104,75.0,15,0,1
9,105,80.0,16,0,1
9,106,80.0,16,0,1
9,107,85.0,17,0,1
9,108,90.0,18,0,1
9,109,95.0,19,0,1
9,110,95.0,19,1,1
9,111,0.0,0,0,1
9,112,0.0,0,0,1
9,113,0.0,0,0,1
9,114,5.0,1,0,1
9,115,10.0,2,0,1
9,116,10.0,2,0,1
9,117,15.0,3,0,1
9,118,20.0,4,0,1
9,119,25.0,5,0,1
9,120,25.0,5,0,1
10,1,0.0,0,0,1
10,2,0.0,0,1,1
10,3,0.0,0,0,1
10,4,0.0,0,0,1
10,5,5.0,1,0,1
10,6,5.0,1,0,1
10,7,10.0,2,0,1
10,8,15.0,3,0,1
10,9,15.0,3,0,1
10,10,20.0,4,1,1
10,11,0.0,0,0,1
10,12,5.0,1,0,1
10,13,10.0,2,0,1
10,14,10.0,2,0,1
10,15,10.0,2,0,1
10,16,15.0,3,0,1
10,17,20.0,4,0,1
10,18,25.0,5,0,1
10,19,25.0,5,0,1
10,20,30.0,6,0,1
10,21,30.0,6,0,1
10,22,35.0,7,0,1
10,23,40.0,8,0,1
10,24,40.0,8,1,1
10,25,0.0,0,1,1
10,26,0.0,0,0,1
10,27,0.0,0,0,1
10,28,0.0,0,0,1
10,29,5.0,1,0,1
10,30,10.0,2,0,1
10,31,15.0,3,0,1
10,32,20.0,4,1,1
10,33,0.0,0,0,1
10,34,5.0,1,0,1
10,35,10.0,2,1,1
10,36,0.0,0,0,1
10,37,5.0,1,0,1
10,38,5.0,1,0,1
10,39,10.0,2,1,1
10,40,0.0,0,0,1
10,41,5.0,1,0,1
10,42,5.0,1,0,1
10,43,10.0,2,0,1
10,44,20.0,4,0,1
10,45,25.0,5,0,1
10,46,30.0,6,0,1
10,47,35.0,7,0,1
10,48,40.0,8,0,1
10,49,45.0,9,0,1
10,50,50.0,10,0,1
10,51,55.0,11,0,1
10,52,55.0,11,0,1
10,53,60.0,12,0,1
10,54,65.0,13,0,1
10,55,70.0,14,0,1
10,56,70.0,14,0,1
10,57,75.0,15,0,1
10,58,80.0,16,0,1
10,59,80.0,16,0,1
10,60,80.0,16,0,1
10,61,85.0,17,0,1
10,62,90.0,18,0,1
10,63,95.0,19,0,1
10,64,100.0,20,0,1
10,65,105.0,21,0,1
10,66,110.0,22,0,1
10,67,115.0,23,0,1
10,68,120.0,24,0,1
10,69,125.0,25,0,1
10,70,130.0,26,0,1
10,71,130.0,26,1,1
10,72,0.0,0,0,1
10,73,5.0,1,0,1
10,74,5.0,1,0,1
10,75,10.0,2,0,1
10,76,10.0,2,0,1
10,77,15.0,3,0,1
10,78,15.0,3,0,1
10,79,20.0,4,1,1
10,80,0.0,0,0,1
10,81,0.0,0,0,1
10,82,0.0,0,1,1
10,83,0.0,0,0,1
10,84,5.0,1,0,1
10,85,10.0,2,0,1
10,86,15.0,3,0,1
10,87,15.0,3,0,1
10,88,20.0,4,0,1
10,89,25.0,5,0,1
10,90,25.0,5,0,1
10,91,30.0,6,0,1
10,92,30.0,6,0,1
10,93,35.0,7,0,1
10,94,40.0,8,0,1
10,95,45.0,9,0,1
10,96,50.0,10,0,1
10,97,50.0,10,0,1
10,98,55.0,11,0,1
10,99,60.0,12,0,1
10,100,60.0,12,0,1
10,101,60.0,12,0,1
10,102,60.0,12,0,1
10,103,60.0,12,0,1
10,104,65.0,13,0,1
10,105,65.0,13,0,1
10,106,65.0,13,0,1
10,107,70.0,14,0,1
10,108,70.0,14,0,1
10,109,70.0,14,0,1
10,110,75.0,15,0,1
10,111,80.0,16,0,1
10,112,85.0,17,0,1
10,113,90.0,18,0,1
10,114,90.0,18,0,1
10,115,90.0,18,0,1
10,116,95.0,19,0,1
10,117,100.0,20,0,1
10,118,105.0,21,0,1
10,119,110.0,22,0,1
10,120,115.0,23,0,1
11,1,0.0,0,0,1
11,2,5.0,1,0,1
11,3,10.0,2,0,1
11,4,15.0,3,0,1
11,5,20.0,4,0,1
11,6,20.0,4,0,1
11,7,25.0,5,1,1
11,8,0.0,0,0,1
11,9,5.0,1,0,1
11,10,10.0,2,0,1
11,11,15.0,3,0,1
11,12,20.0,4,0,1
11,13,25.0,5,0,1
11,14,25.0,5,0,1
11,15,30.0,6,0,1
11,16,30.0,6,0,1
11,17,30.0,6,0,1
11,18,35.0,7,0,1
11,19,35.0,7,0,1
11,20,35.0,7,0,1
11,21,40.0,8,0,1
11,22,45.0,9,0,1
11,23,45.0,9,0,1
11,24,45.0,9,0,1
11,25,50.0,10,0,1
11,26,55.0,11,0,1
11,27,55.0,11,0,1
11,28,60.0,12,0,1
11,29,65.0,13,0,1
11,30,65.0,13,0,1
11,31,70.0,14,0,1
11,32,70.0,14,0,1
11,33,75.0,15,0,1
11,34,80.0,16,0,1
11,35,85.0,17,0,1
11,36,90.0,18,0,1
11,37,95.0,19,0,1
11,38,100.0,20,0,1
11,39,105.0,21,0,1
11,40,110.0,22,0,1
11,41,115.0,23,0,1
11,42,115.0,23,0,1
11,43,120.0,24,0,1
11,44,125.0,25,0,1
11,45,130.0,26,0,1
11,46,135.0,27,0,1
11,47,135.0,27,0,1
11,48,140.0,28,0,1
11,49,140.0,28,0,1
11,50,140.0,28,0,1
11,51,140.0,28,0,1
11,52,140.0,28,0,1
11,53,140.0,28,0,1
11,54,140.0,28,0,1
11,55,145.0,29,0,1
11,56,145.0,29,0,1
11,57,150.0,30,0,1
11,58,150.0,30,0,1
11,59,150.0,30,0,1
11,60,155.0,31,0,1
11,61,160.0,32,0,1
11,62,160.0,32,0,1
11,63,165.0,33,0,1
11,64,170.0,34,0,1
11,65,175.0,35,0,1
11,66,175.0,35,0,1
11,67,175.0,35,0,1
11,68,175.0,35,0,1
11,69,180.0,36,0,1
11,70,180.0,36,0,1
11,71,185.0,37,0,1
11,72,185.0,37,0,1
11,73,185.0,37,0,1
11,74,190.0,38,0,1
11,75,195.0,39,0,1
11,76,200.0,40,0,1
11,77,200.0,40,0,1
11,78,205.0,41,0,1
11,79,205.0,41,0,1
11,80,205.0,41,0,1
11,81,210.0,42,0,1
11,82,215.0,43,0,1
11,83,220.0,44,0,1
11,84,220.0,44,0,1
11,85,225.0,45,0,1
11,86,230.0,46,0,1
11,87,230.0,46,0,1
11,88,230.0,46,0,1
11,89,230.0,46,0,1
11,90,230.0,46,0,1
11,91,235.0,47,0,1
11,92,240.0,48,0,1
11,93,245.0,49,0,1
11,94,245.0,49,0,1
11,95,245.0,49,0,1
11,96,250.0,50,0,1
11,97,250.0,50,0,1
11,98,255.0,51,0,1
11,99,255.0,51,1,1
11,100,0.0,0,0,1
11,101,5.0,1,0,1
11,102,15.0,3,0,1
11,103,20.0,4,0,1
11,104,25.0,5,0,1
11,105,30.0,6,0,1
11,106,35.0,7,0,1
11,107,40.0,8,0,1
11,108,45.0,9,1,1
11,109,0.0,0,0,1
11,110,5.0,1,0,1
11,111,5.0,1,0,1
11,112,5.0,1,0,1
11,113,10.0,2,0,1
11,114,15.0,3,0,1
11,115,20.0,4,0,1
11,116,25.0,5,0,1
11,117,25.0,5,0,1
11,118,30.0,6,0,1
11,119,35.0,7,0,1
11,120,40.0,8,0,1
12,1,0.0,0,0,1
12,2,0.0,0,0,1
12,3,0.0,0,0,1
12,4,5.0,1,0,1
12,5,10.0,2,0,1
12,6,15.0,3,0,1
12,7,15.0,3,0,1
12,8,20.0,4,0,1
12,9,25.0,5,0,1
12,10,35.0,7,0,1
12,11,40.0,8,0,1
12,12,40.0,8,0,1
12,13,40.0,8,0,1
12,14,45.0,9,0,1
12,15,45.0,9,0,1
12,16,50.0,10,0,1
12,17,55.0,11,0,1
12,18,60.0,12,0,1
12,19,60.0,12,0,1
12,20,60.0,12,0,1
12,21,65.0,13,0,1
12,22,65.0,13,0,1
12,23,65.0,13,0,1
12,24,70.0,14,0,1
12,25,75.0,15,0,1
12,26,80.0,16,0,1
12,27,85.0,17,0,1
12,28,90.0,18,0,1
12,29,90.0,18,0,1
12,30,95.0,19,1,1
12,31,0.0,0,0,1
12,32,5.0,1,0,1
12,33,5.0,1,0,1
12,34,5.0,1,0,1
12,35,5.0,1,0,1
12,36,5.0,1,0,1
12,37,5.0,1,0,1
12,38,10.0,2,0,1
12,39,10.0,2,0,1
12,40,20.0,4,0,1
12,41,25.0,5,0,1
12,42,30.0,6,0,1
12,43,30.0,6,0,1
12,44,35.0,7,0,1
12,45,35.0,7,1,1
12,46,0.0,0,0,1
12,47,5.0,1,0,1
12,48,5.0,1,0,1
12,49,5.0,1,0,1
12,50,5.0,1,0,1
12,51,10.0,2,0,1
12,52,15.0,3,0,1
12,53,15.0,3,0,1
12,54,15.0,3,0,1
12,55,15.0,3,0,1
12,56,15.0,3,0,1
12,57,20.0,4,0,1
12,58,20.0,4,0,1
12,59,25.0,5,0,1
12,60,30.0,6,0,1
12,61,30.0,6,0,1
12,62,35.0,7,0,1
12,63,40.0,8,0,1
12,64,40.0,8,0,1
12,65,45.0,9,0,1
12,66,45.0,9,0,1
12,67,50.0,10,0,1
12,68,55.0,11,0,1
12,69,55.0,11,0,1
12,70,60.0,12,0,1
12,71,65.0,13,0,1
12,72,65.0,13,0,1
12,73,75.0,15,0,1
12,74,80.0,16,0,1
12,75,85.0,17,0,1
12,76,95.0,19,0,1
12,77,95.0,19,0,1
12,78,95.0,19,0,1
12,79,95.0,19,0,1
12,80,100.0,20,0,1
12,81,100.0,20,0,1
12,82,100.0,20,0,1
12,83,105.0,21,0,1
12,84,110.0,22,0,1
12,85,115.0,23,0,1
12,86,115.0,23,0,1
12,87,120.0,24,0,1
12,88,125.0,25,1,1
12,89,0.0,0,0,1
12,90,0.0,0,0,1
12,91,0.0,0,0,1
12,92,5.0,1,0,1
12,93,5.0,1,0,1
12,94,10.0,2,0,1
12,95,15.0,3,0,1
12,96,20.0,4,0,1
12,97,25.0,5,0,1
12,98,30.0,6,0,1
12,99,35.0,7,0,1
12,100,40.0,8,0,1
12,101,45.0,9,1,1
12,102,0.0,0,0,1
12,103,0.0,0,0,1
12,104,5.0,1,0,1
12,105,10.0,2,0,1
12,106,10.0,2,0,1
12,107,10.0,2,0,1
12,108,10.0,2,0,1
12,109,15.0,3,0,1
12,110,20.0,4,0,1
12,111,25.0,5,0,1
12,112,30.0,6,0,1
12,113,30.0,6,0,1
12,114,35.0,7,0,1
12,115,40.0,8,0,1
12,116,40.0,8,0,1
12,117,45.0,9,0,1
12,118,45.0,9,0,1
12,119,50.0,10,1,1
12,120,0.0,0,0,1
13,1,0.0,0,0,1
13,2,0.0,0,0,1
13,3,5.0,1,0,1
13,4,10.0,2,0,1
13,5,15.0,3,0,1
13,6,20.0,4,0,1
13,7,20.0,4,0,1
13,8,20.0,4,0,1
13,9,30.0,6,0,1
13,10,30.0,6,0,1
13,11,35.0,7,0,1
13,12,40.0,8,1,1
13,13,0.0,0,0,1
13,14,5.0,1,0,1
13,15,5.0,1,0,1
13,16,5.0,1,0,1
13,17,10.0,2,0,1
13,18,15.0,3,0,1
13,19,20.0,4,0,1
13,20,20.0,4,0,1
13,21,25.0,5,0,1
13,22,30.0,6,0,1
13,23,30.0,6,0,1
13,24,35.0,7,0,1
13,25,40.0,8,0,1
13,26,40.0,8,0,1
13,27,40.0,8,0,1
13,28,40.0,8,0,1
13,29,45.0,9,0,1
13,30,50.0,10,0,1
13,31,55.0,11,0,1
13,32,55.0,11,0,1
13,33,55.0,11,0,1
13,34,60.0,12,0,1
13,35,60.0,12,0,1
13,36,65.0,13,0,1
13,37,65.0,13,0,1
13,38,70.0,14,0,1
13,39,75.0,15,0,1
13,40,75.0,15,0,1
13,41,80.0,16,0,1
13,42,80.0,16,0,1
13,43,85.0,17,0,1
13,44,85.0,17,1,1
13,45,0.0,0,0,1
13,46,0.0,0,0,1
13,47,0.0,0,0,1
13,48,5.0,1,0,1
13,49,10.0,2,0,1
13,50,15.0,3,0,1
13,51,15.0,3,0,1
13,52,20.0,4,0,1
13,53,25.0,5,0,1
13,54,25.0,5,0,1
13,55,30.0,6,0,1
13,56,35.0,7,0,1
13,57,35.0,7,0,1
13,58,35.0,7,0,1
13,59,40.0,8,0,1
13,60,45.0,9,0,1
13,61,45.0,9,0,1
13,62,45.0,9,0,1
13,63,45.0,9,0,1
13,64,45.0,9,0,1
13,65,50.0,10,0,1
13,66,55.0,11,0,1
13,67,60.0,12,0,1
13,68,65.0,13,0,1
13,69,70.0,14,0,1
13,70,75.0,15,0,1
13,71,75.0,15,0,1
13,72,80.0,16,0,1
13,73,80.0,16,0,1
13,74,85.0,17,1,1
13,75,0.0,0,0,1
13,76,5.0,1,0,1
13,77,10.0,2,0,1
13,78,15.0,3,0,1
13,79,15.0,3,1,1
13,80,0.0,0,0,1
13,81,5.0,1,0,1
13,82,5.0,1,0,1
13,83,10.0,2,0,1
13,84,15.0,3,0,1
13,85,20.0,4,0,1
13,86,25.0,5,0,1
13,87,25.0,5,0,1
13,88,30.0,6,0,1
13,89,35.0,7,0,1
13,90,40.0,8,0,1
13,91,45.0,9,0,1
13,92,50.0,10,0,1
13,93,50.0,10,0,1
13,94,60.0,12,0,1
13,95,60.0,12,0,1
13,96,65.0,13,0,1
13,97,65.0,13,0,1
13,98,65.0,13,0,1
13,99,70.0,14,0,1
13,100,75.0,15,0,1
13,101,80.0,16,0,1
13,102,85.0,17,0,1
13,103,85.0,17,0,1
13,104,85.0,17,0,1
13,105,85.0,17,0,1
13,106,90.0,18,0,1
13,107,90.0,18,0,1
13,108,90.0,18,0,1
13,109,95.0,19,0,1
13,110,100.0,20,0,1
13,111,100.0,20,0,1
13,112,100.0,20,0,1
13,113,100.0,20,0,1
13,114,105.0,21,0,1
13,115,105.0,21,0,1
13,116,105.0,21,0,1
13,117,110.0,22,1,1
13,118,0.0,0,1,1
13,119,0.0,0,0,1
13,120,5.0,1,0,1
14,1,0.0,0,0,1
14,2,0.0,0,0,1
14,3,0.0,0,0,1
14,4,5.0,1,0,1
14,5,10.0,2,0,1
14,6,15.0,3,0,1
14,7,20.0,4,0,1
14,8,20.0,4,0,1
14,9,25.0,5,0,1
14,10,30.0,6,0,1
14,11,30.0,6,0,1
14,12,30.0,6,0,1
14,13,35.0,7,0,1
14,14,40.0,8,1,1
14,15,0.0,0,0,1
14,16,5.0,1,0,1
14,17,10.0,2,0,1
14,18,10.0,2,0,1
14,19,10.0,2,0,1
14,20,10.0,2,0,1
14,21,15.0,3,0,1
14,22,20.0,4,0,1
14,23,20.0,4,0,1
14,24,25.0,5,0,1
14,25,25.0,5,0,1
14,26,30.0,6,0,1
14,27,35.0,7,0,1
14,28,40.0,8,0,1
14,29,40.0,8,0,1
14,30,40.0,8,0,1
14,31,45.0,9,0,1
14,32,50.0,10,0,1
14,33,55.0,11,1,1
14,34,0.0,0,0,1
14,35,0.0,0,0,1
14,36,0.0,0,0,1
14,37,5.0,1,0,1
14,38,5.0,1,0,1
14,39,5.0,1,0,1
14,40,10.0,2,0,1
14,41,10.0,2,0,1
14,42,10.0,2,0,1
14,43,15.0,3,0,1
14,44,25.0,5,0,1
14,45,30.0,6,0,1
14,46,35.0,7,0,1
14,47,35.0,7,0,1
14,48,35.0,7,1,1
14,49,0.0,0,0,1
14,50,0.0,0,0,1
14,51,0.0,0,0,1
14,52,0.0,0,0,1
14,53,5.0,1,0,1
14,54,10.0,2,0,1
14,55,15.0,3,0,1
14,56,20.0,4,0,1
14,57,25.0,5,0,1
14,58,30.0,6,0,1
14,59,35.0,7,0,1
14,60,40.0,8,0,1
14,61,40.0,8,1,1
14,62,0.0,0,0,1
14,63,5.0,1,0,1
14,64,5.0,1,1,1
14,65,0.0,0,0,1
14,66,0.0,0,0,1
14,67,5.0,1,0,1
14,68,10.0,2,0,1
14,69,15.0,3,0,1
14,70,20.0,4,0,1
14,71,25.0,5,0,1
14,72,25.0,5,0,1
14,73,30.0,6,0,1
14,74,30.0,6,0,1
14,75,30.0,6,0,1
14,76,35.0,7,0,1
14,77,40.0,8,0,1
14,78,45.0,9,0,1
14,79,50.0,10,0,1
14,80,50.0,10,0,1
14,81,55.0,11,0,1
14,82,60.0,12,0,1
14,83,65.0,13,0,1
14,84,65.0,13,0,1
14,85,65.0,13,0,1
14,86,70.0,14,0,1
14,87,75.0,15,0,1
14,88,75.0,15,0,1
14,89,80.0,16,0,1
14,90,85.0,17,0,1
14,91,90.0,18,0,1
14,92,95.0,19,0,1
14,93,100.0,20,0,1
14,94,105.0,21,0,1
14,95,105.0,21,0,1
14,96,110.0,22,0,1
14,97,110.0,22,0,1
14,98,115.0,23,0,1
14,99,115.0,23,0,1
14,100,120.0,24,0,1
14,101,125.0,25,0,1
14,102,130.0,26,0,1
14,103,130.0,26,0,1
14,104,130.0,26,1,1
14,105,0.0,0,0,1
14,106,5.0,1,0,1
14,107,5.0,1,0,1
14,108,5.0,1,0,1
14,109,10.0,2,0,1
14,110,15.0,3,1,1
14,111,0.0,0,0,1
14,112,0.0,0,0,1
14,113,0.0,0,0,1
14,114,5.0,1,0,1
14,115,5.0,1,0,1
14,116,5.0,1,0,1
14,117,10.0,2,0,1
14,118,15.0,3,0,1
14,119,20.0,4,0,1
14,120,20.0,4,0,1
15,1,0.0,0,0,1
15,2,5.0,1,0,1
15,3,10.0,2,0,1
15,4,15.0,3,1,1
15,5,0.0,0,0,1
15,6,5.0,1,0,1
15,7,5.0,1,0,1
15,8,10.0,2,0,1
15,9,15.0,3,0,1
15,10,20.0,4,0,1
15,11,25.0,5,0,1
15,12,25.0,5,0,1
15,13,30.0,6,0,1
15,14,30.0,6,0,1
15,15,40.0,8,0,1
15,16,40.0,8,0,1
15,17,45.0,9,0,1
15,18,50.0,10,0,1
15,19,55.0,11,0,1
15,20,60.0,12,0,1
15,21,65.0,13,0,1
15,22,70.0,14,0,1
15,23,70.0,14,0,1
15,24,70.0,14,0,1
15,25,75.0,15,0,1
15,26,80.0,16,0,1
15,27,85.0,17,0,1
15,28,90.0,18,0,1
15,29,95.0,19,1,1
15,30,0.0,0,0,1
15,31,5.0,1,0,1
15,32,10.0,2,0,1
15,33,10.0,2,0,1
15,34,10.0,2,0,1
15,35,10.0,2,1,1
15,36,0.0,0,0,1
15,37,0.0,0,1,1
15,38,0.0,0,0,1
15,39,5.0,1,0,1
15,40,10.0,2,0,1
15,41,15.0,3,0,1
15,42,15.0,3,0,1
15,43,20.0,4,0,1
15,44,20.0,4,0,1
15,45,25.0,5,0,1
15,46,25.0,5,0,1
15,47,25.0,5,0,1
15,48,30.0,6,0,1
15,49,30.0,6,0,1
15,50,30.0,6,0,1
15,51,30.0,6,0,1
15,52,30.0,6,0,1
15,53,30.0,6,0,1
15,54,35.0,7,0,1
15,55,35.0,7,0,1
15,56,35.0,7,0,1
15,57,35.0,7,0,1
15,58,40.0,8,0,1
15,59,45.0,9,0,1
15,60,50.0,10,0,1
15,61,55.0,11,0,1
15,62,55.0,11,0,1
15,63,55.0,11,0,1
15,64,60.0,12,1,1
15,65,0.0,0,0,1
15,66,5.0,1,0,1
15,67,10.0,2,0,1
15,68,15.0,3,0,1
15,69,15.0,3,0,1
15,70,15.0,3,0,1
15,71,20.0,4,0,1
15,72,25.0,5,0,1
15,73,25.0,5,0,1
15,74,30.0,6,0,1
15,75,35.0,7,0,1
15,76,40.0,8,0,1
15,77,45.0,9,0,1
15,78,50.0,10,0,1
15,79,55.0,11,0,1
15,80,55.0,11,0,1
15,81,60.0,12,0,1
15,82,65.0,13,0,1
15,83,70.0,14,0,1
15,84,75.0,15,0,1
15,85,80.0,16,0,1
15,86,80.0,16,0,1
15,87,85.0,17,0,1
15,88,90.0,18,0,1
15,89,90.0,18,0,1
15,90,95.0,19,0,1
15,91,100.0,20,0,1
15,92,100.0,20,0,1
15,93,105.0,21,1,1
15,94,0.0,0,0,1
15,95,0.0,0,0,1
15,96,5.0,1,0,1
15,97,10.0,2,0,1
15,98,15.0,3,0,1
15,99,20.0,4,0,1
15,100,25.0,5,0,1
15,101,30.0,6,0,1
15,102,40.0,8,0,1
15,103,45.0,9,0,1
15,104,50.0,10,0,1
15,105,50.0,10,0,1
15,106,55.0,11,0,1
15,107,65.0,13,0,1
15,108,70.0,14,0,1
15,109,75.0,15,0,1
15,110,80.0,16,0,1
15,111,85.0,17,0,1
15,112,90.0,18,0,1
15,113,95.0,19,0,1
15,114,100.0,20,0,1
15,115,105.0,21,0,1
15,116,110.0,22,0,1
15,117,115.0,23,0,1
15,118,115.0,23,0,1
15,119,120.0,24,0,1
15,120,120.0,24,0,1
16,1,0.0,0,0,2
16,2,5.0,1,0,2
16,3,10.0,2,0,2
16,4,15.0,3,0,2
16,5,15.0,3,0,2
16,6,20.0,4,1,2
16,7,0.0,0,0,2
16,8,5.0,1,0,2
16,9,5.0,1,0,2
16,10,10.0,2,0,2
16,11,10.0,2,0,2
16,12,15.0,3,0,2
16,13,20.0,4,0,2
16,14,20.0,4,0,2
16,15,25.0,5,0,2
16,16,30.0,6,0,2
16,17,35.0,7,0,2
16,18,40.0,8,0,2
16,19,45.0,9,0,2
16,20,50.0,10,0,2
16,21,55.0,11,0,2
16,22,60.0,12,0,2
16,23,65.0,13,0,2
16,24,70.0,14,0,2
16,25,75.0,15,0,2
16,26,75.0,15,0,2
16,27,80.0,16,0,2
16,28,85.0,17,0,2
16,29,90.0,18,0,2
16,30,95.0,19,0,2
16,31,100.0,20,0,2
16,32,100.0,20,0,2
16,33,105.0,21,0,2
16,34,110.0,22,0,2
16,35,110.0,22,0,2
16,36,115.0,23,0,2
16,37,115.0,23,0,2
16,38,120.0,24,0,2
16,39,125.0,25,1,2
16,40,0.0,0,0,2
16,41,5.0,1,0,2
16,42,10.0,2,0,2
16,43,10.0,2,0,2
16,44,15.0,3,0,2
16,45,15.0,3,0,2
16,46,15.0,3,1,2
16,47,0.0,0,0,2
16,48,5.0,1,0,2
16,49,5.0,1,0,2
16,50,10.0,2,0,2
16,51,15.0,3,0,2
16,52,20.0,4,0,2
16,53,20.0,4,0,2
16,54,25.0,5,0,2
16,55,25.0,5,0,2
16,56,25.0,5,0,2
16,57,25.0,5,0,2
16,58,30.0,6,1,2
16,59,0.0,0,0,2
16,60,0.0,0,0,2
16,61,5.0,1,0,2
16,62,10.0,2,0,2
16,63,15.0,3,0,2
16,64,15.0,3,0,2
16,65,20.0,4,1,2
16,66,0.0,0,0,2
16,67,5.0,1,0,2
16,68,5.0,1,0,2
16,69,5.0,1,0,2
16,70,10.0,2,0,2
16,71,15.0,3,0,2
16,72,20.0,4,0,2
16,73,25.0,5,0,2
16,74,30.0,6,0,2
16,75,30.0,6,0,2
16,76,35.0,7,0,2
16,77,35.0,7,0,2
16,78,40.0,8,1,2
16,79,0.0,0,0,2
16,80,0.0,0,0,2
16,81,0.0,0,1,2
16,82,0.0,0,0,2
16,83,5.0,1,0,2
16,84,10.0,2,0,2
16,85,15.0,3,0,2
16,86,15.0,3,0,2
16,87,20.0,4,0,2
16,88,20.0,4,0,2
16,89,20.0,4,0,2
16,90,20.0,4,0,2
16,91,25.0,5,0,2
16,92,25.0,5,0,2
16,93,30.0,6,0,2
16,94,35.0,7,1,2
16,95,0.0,0,0,2
16,96,5.0,1,0,2
16,97,10.0,2,0,2
16,98,10.0,2,0,2
16,99,10.0,2,0,2
16,100,15.0,3,0,2
16,101,20.0,4,0,2
16,102,20.0,4,0,2
16,103,25.0,5,0,2
16,104,30.0,6,0,2
16,105,35.0,7,0,2
16,106,35.0,7,0,2
16,107,45.0,9,0,2
16,108,45.0,9,0,2
16,109,50.0,10,0,2
16,110,55.0,11,0,2
16,111,55.0,11,0,2
16,112,55.0,11,0,2
16,113,60.0,12,0,2
16,114,60.0,12,0,2
16,115,70.0,14,0,2
16,116,70.0,14,0,2
16,117,75.0,15,0,2
16,118,75.0,15,0,2
16,119,80.0,16,0,2
16,120,80.0,16,0,2
17,1,0.0,0,0,2
17,2,5.0,1,0,2
17,3,10.0,2,0,2
17,4,10.0,2,0,2
17,5,10.0,2,0,2
17,6,15.0,3,0,2
17,7,20.0,4,0,2
17,8,25.0,5,0,2
17,9,30.0,6,0,2
17,10,35.0,7,0,2
17,11,40.0,8,0,2
17,12,40.0,8,0,2
17,13,45.0,9,0,2
17,14,50.0,10,0,2
17,15,55.0,11,0,2
17,16,60.0,12,0,2
17,17,65.0,13,0,2
17,18,65.0,13,0,2
17,19,70.0,14,0,2
17,20,75.0,15,0,2
17,21,80.0,16,1,2
17,22,0.0,0,0,2
17,23,0.0,0,0,2
17,24,5.0,1,0,2
17,25,10.0,2,0,2
17,26,15.0,3,0,2
17,27,15.0,3,0,2
17,28,20.0,4,0,2
17,29,25.0,5,0,2
17,30,25.0,5,1,2
17,31,0.0,0,0,2
17,32,5.0,1,0,2
17,33,5.0,1,0,2
17,34,5.0,1,0,2
17,35,10.0,2,0,2
17,36,15.0,3,0,2
17,37,15.0,3,0,2
17,38,20.0,4,0,2
17,39,25.0,5,0,2
17,40,25.0,5,0,2
17,41,25.0,5,0,2
17,42,25.0,5,0,2
17,43,30.0,6,0,2
17,44,30.0,6,0,2
17,45,30.0,6,0,2
17,46,35.0,7,0,2
17,47,40.0,8,0,2
17,48,45.0,9,0,2
17,49,50.0,10,0,2
17,50,50.0,10,0,2
17,51,55.0,11,0,2
17,52,60.0,12,0,2
17,53,65.0,13,0,2
17,54,70.0,14,0,2
17,55,70.0,14,0,2
17,56,70.0,14,0,2
17,57,75.0,15,0,2
17,58,75.0,15,0,2
17,59,75.0,15,0,2
17,60,75.0,15,1,2
17,61,0.0,0,0,2
17,62,5.0,1,0,2
17,63,10.0,2,0,2
17,64,10.0,2,0,2
17,65,10.0,2,0,2
17,66,10.0,2,0,2
17,67,15.0,3,0,2
17,68,20.0,4,0,2
17,69,25.0,5,0,2
17,70,25.0,5,0,2
17,71,30.0,6,0,2
17,72,30.0,6,0,2
17,73,35.0,7,0,2
17,74,40.0,8,0,2
